,PC1,PC2,PC3,PC4,PC5
48,-0.9400528821210702,1.2772408811689433,-0.24209107771350138,1.6673969644054314,0.45964466916367397
49,0.6162190313529379,2.1792617218730252,0.3534854863200209,1.5928329291959238,0.9822601008560674
50,3.428383234174498,0.3409023653993898,-2.07525535862374,1.6123624936473546,0.40998007545608245
51,-2.6649605210680005,0.2875025112125468,-0.49527776530683015,1.3431951862043137,2.045388869389491
52,4.132751713992721,-1.1049266796028556,1.3953155260966001,1.7002775509593053,-0.7972443996863927
53,-4.190747885096691,-2.655755075341096,1.4190860712219853,1.5056764023667015,0.3724610988166872
54,3.0259444992417106,-0.5539103400563253,0.0964582559459727,1.7364537032526706,-0.54380262173589
55,2.2870100920922636,0.15648139398623523,2.026117824319133,1.4628340131254836,0.7220049718960054
56,3.6216787115588978,-1.575034549801548,0.987489807428557,1.6297438118036556,0.00746135873785255
57,0.2893452279410034,-0.33123959825688465,0.6543755614215364,1.7444983344053118,-0.6724171102482266
58,-4.088417770631195,-3.177021362458835,1.1195124736889945,1.4447252205500187,0.5288198961228714
59,-1.3161971264795063,0.7291748866173274,0.8967092055510933,1.7104785495729078,-0.4488454462327305
60,2.2523857993286294,-1.5527804560000082,-2.099483336709163,1.7205129361793476,0.03591769608886842
61,3.4120233733963685,-1.5625441701513871,1.420793995552111,1.4338352740747102,1.0901400452382108
62,2.434764853856017,1.098846531503158,0.8696084372479913,1.6683738140813933,-0.22663414418626618
63,3.840759959436328,-1.4456424107050434,-0.31143608395401284,1.552532627246662,0.22157160519675537
64,0.16198584838048347,2.081700160943809,0.7947207324267562,1.8499102333848774,-1.1351863217308873
65,3.0929808342781646,-1.1745096458935078,-0.734821523734098,1.6305098799770368,-0.24021436289463136
66,-1.659941722316097,1.061339503864351,1.4714458783980486,1.5984783983307453,0.4622298130961516
67,-3.417516100229778,-1.8779022270514907,0.030600821702030705,1.3788601956392856,1.1915251233646287
68,2.8017360858074265,0.8508402646034552,0.3947839409691033,1.6506347192704318,-0.07326628708054791
69,2.8017360858074265,0.8508402646034552,0.3947839409691033,1.6506347192704318,-0.07326628708054791
70,-3.8746722248336964,-0.8678363479190321,-1.430039634259209,1.5611915217365568,0.5403033744844744
71,-2.007531646642439,0.5075206859097585,-0.2142696708595786,1.5060559073040276,1.088861932381915
72,0.15204493750779857,1.4832537613777261,-0.739048522248479,1.6685995003386571,0.04827710709648879
73,2.557513922998518,0.5561219139381144,-1.5626216128607564,1.4815263539791,1.0107385337995025
74,-2.5265938037588773,0.34848382616601264,-0.9442551574089928,1.535259079614272,0.8682326543062264
75,-2.6560775385354187,0.16794555232413025,-1.1564743758050136,1.5385555596407274,1.4849919831183482
76,2.034794111211125,1.8527895761824018,-0.46167507527611373,1.4271213350073857,1.2157598953361508
77,-2.1526330368526,0.2201047598571686,-1.0502519487762174,1.7035755467979181,0.7636313230832552
78,-3.839172144074568,-0.043929347847361,-0.8820686694493,1.474769095398528,1.5799513170062314
79,3.7851000463371283,-1.5454042742032574,-0.32292000539221166,1.0408282911555131,3.7023538878720905
80,-3.412566982104445,-2.3090117590575647,0.7431742015798429,1.7008674943516335,-0.6831918569855566
81,-3.412566982104445,-2.3090117590575647,0.7431742015798429,1.7008674943516335,-0.6831918569855566
82,0.10213443155991976,0.9155271742313643,2.258187812924687,1.7503269354055182,-0.5085376444128017
83,-2.1517595673032894,-0.09442289719786885,1.9178486006544895,1.7928574893153104,-1.2291787779075438
84,4.267709054400073,-0.9283816258932239,2.0287564173116337,1.4637785558684802,0.3983581556448099
85,3.1958105916647472,-1.583089653535687,-0.48274449212737,1.639443897775227,-0.4531948424945261
86,3.3202965733845375,-2.1867172052865227,-1.4826196788345447,1.710208829935295,-0.49744863919896604
87,3.529512979279942,-0.003408372213586426,1.2114336565538117,1.6667207402908495,-0.6329634985478814
88,-3.066625330716196,-0.6704460759545705,0.75757127210812,1.4102399465672497,1.5129321843590997
89,3.6593785909378793,-1.2888603977320399,-0.22951850517875144,1.6590158461830684,-0.4094560949801488
90,0.7026019444144208,-1.8213294923985675,-0.02593672971066013,1.499732900358233,-0.01952623662034851
91,-3.267751798420047,-0.4542942371351829,1.0508402495212386,1.5644495092248982,0.35159398465210673
92,3.8333327854155317,-0.8268740010657103,0.6687882855328909,1.4682879891667409,0.1734334510817913
93,-2.7310488084812805,-1.6272552935502584,-0.41606202899778955,1.497844872830066,0.3864920913322113
94,-2.5086595407329786,-0.07633430946263832,-0.4450626600041838,1.7079351057575596,-0.6897034871475091
95,0.8406425938882276,-0.6925440024079279,0.23230560792517696,1.3644777517398634,1.1989771755417171
96,0.8406425938882276,-0.6925440024079279,0.23230560792517696,1.3644777517398634,1.1989771755417171
97,1.8849832156149189,1.195851197203047,1.4229927843523642,1.3009042515419698,1.4851886448350016
98,-2.773255504672724,0.5798137810020664,-0.7391964207156888,1.709599211743383,-0.6634292460700738
99,-0.764810597906474,1.2812800849923631,0.6692332367827502,1.4574476911226943,0.9081827611398957
100,-0.8653688524203479,2.563645194234158,1.4625253035299535,1.490292341729839,1.2694145106051735
101,-2.8529108365665072,-0.5717636065329579,-2.3042994706418836,1.5189569163271237,0.29649437550456303
102,0.24694963068553974,2.4316755740903626,-0.641581162753669,1.68603790990427,0.10307322324890829
103,0.24694963068553974,2.4316755740903626,-0.641581162753669,1.68603790990427,0.10307322324890829
104,0.24694963068553974,2.4316755740903626,-0.641581162753669,1.68603790990427,0.10307322324890829
105,-0.48973679277316345,3.6695873006977,1.7140511768453301,1.4738203238787613,1.0288505022162808
106,-0.48973679277316345,3.6695873006977,1.7140511768453301,1.4738203238787613,1.0288505022162808
107,-1.4977044525227303,1.5531745022113168,-0.19738952016847158,1.5857367545807175,0.9897195203504778
108,-2.4106681051003824,-0.10454515523460207,-2.4903620059400913,1.7338005228076998,-0.08289917382853598
109,-3.7641074712736295,-2.845081289120614,0.10052270327811717,1.7494712378214858,-0.8480232132285557
110,-0.5236388823882725,0.689973336898893,2.0865716965445906,1.6955382480152894,-0.29638322363110703
111,1.3718485071704984,-0.5286765391783391,1.1423744381021423,1.6073828601692728,-0.4952823049682543
112,0.827052965695825,0.10313976423137947,1.4243915561893565,1.497260075396132,0.44637572542628795
113,1.3031230031095467,-0.6692955145587328,0.11322716335670063,1.7007047346720323,-1.158549301205478
114,3.352043984464116,-1.4855729539950904,-0.13490597987428452,1.5061554197152267,0.07419665133113304
115,-2.509500942817365,1.0734098216662202,1.1158403790445026,1.6090433558038584,0.08342965693775597
116,-1.5590901017366976,0.24387358541249182,0.2678747392870408,1.716126678500802,-0.832219290245252
117,-1.5590901017366976,0.24387358541249182,0.2678747392870408,1.716126678500802,-0.832219290245252
118,-4.064060278534589,-1.8763747051057422,0.9522884308761955,1.2918357463220378,1.4773215242616282
119,-2.3393686862663006,-0.024984620912045036,0.5728208448846256,1.5967606738087066,-0.2170901317817235
120,-1.7077660880628425,-0.04286339816974386,0.8834227616250498,1.4980477451302319,0.6269834947972541
121,-2.928799923645977,0.8683092149858861,0.5132961327440037,1.5946511201852744,-0.13876069473797836
122,2.3002640121650484,-0.9808481609887362,-0.5089792410141155,1.5594315757769237,-0.02128398536187241
123,2.3002640121650484,-0.9808481609887362,-0.5089792410141155,1.5594315757769237,-0.02128398536187241
124,-0.4894708726431244,-0.15553464946185608,-0.179401064717643,1.483944538318297,1.2700234994696198
125,0.6886634509397419,0.9972330233383503,1.0934827045053261,1.51738461585262,0.6938312565190682
126,0.9684858044755953,1.7157754237829534,0.13404079601965388,1.6828501821554793,-0.6178120611750894
127,-0.6743575462605654,3.3752763716508256,0.3606065568668537,1.77588909968915,-0.8136554143847583
128,-2.5007233810038847,-0.19673736324444935,-0.022532612090668154,1.2566989907114958,2.4067874821842623
129,-3.010397069786365,0.7933202600581861,0.3676059493671862,1.340174023905968,1.091085961436033
130,-3.010397069786365,0.7933202600581861,0.3676059493671862,1.340174023905968,1.091085961436033
131,-2.4772079248354104,2.124106390854834,-0.5185525714969614,1.677956815306891,0.10181472811977775
132,3.7471300233718057,-1.1854673436173098,-0.10904873532220606,1.1082743716677461,2.3013830200765417
133,3.7471300233718057,-1.1854673436173098,-0.10904873532220606,1.1082743716677461,2.3013830200765417
134,-0.5713177891845188,4.207087553932063,0.6352211457747396,1.5626436116108833,0.16112250301682687
135,-2.984043517672056,0.29055641683973504,-1.8767763189740285,1.4857313002823023,0.81788526679122
136,2.463078656310394,-0.5997374674752978,-0.20269841262308916,1.8140031521957838,-1.5741732358577158
137,-3.0333646943359045,-1.9062764337540332,-0.5046575161381057,1.7554639576023199,-1.392160975193133
138,2.1348346682873323,-1.6334759039141127,-1.9864908239334773,1.6141479157055032,-0.2118134597857632
139,2.9936014056446285,-0.307658970442903,-0.918947511619362,1.5971873296660972,-0.616937506144719
140,3.8504295290835118,-1.0445338453396187,-0.27296686182955027,1.3546715396552933,0.9310477738888148
141,-3.4309534835982305,-1.1630408991588743,-1.2839486238507096,1.6773528001591922,-0.5902564430456287
142,-4.207127382909311,-0.8501354618780743,-0.8487603311347252,1.5350356379066592,0.35646277254221126
143,-2.3057622568522302,2.075296407137023,-0.6671732910918344,1.648215348702961,-0.12848633205298318
144,3.145983846214692,1.1482017725890505,-1.1429094222926852,1.4700400947499621,-0.020437255743917835
145,3.415006304648065,-1.751252341444439,-2.5657251980791975,1.3325230299798607,1.091604798766759
146,3.4258970751426117,0.18916874008906173,-1.8945318383915417,1.533688317285796,0.07833196175052304
147,3.4258970751426117,0.18916874008906173,-1.8945318383915417,1.533688317285796,0.07833196175052304
148,3.795384640228362,-0.01571303372828045,0.5813640859878625,1.1597388627804885,2.1701997500632886
149,-1.59314010645935,2.742796984311404,0.13822563640775468,1.3471948573685824,1.6571064195976992
150,-1.59314010645935,2.742796984311404,0.13822563640775468,1.3471948573685824,1.6571064195976992
151,-3.8010040278958406,-1.1196451650337338,1.6438658913642674,1.4626675937050013,-0.17292901028589497
152,-4.017270058925954,-2.4270041499978077,1.621613827385037,1.3533545734360592,0.6088446376936629
153,3.9347600806296996,-1.1285083074942648,1.540575244431026,1.383251885486592,0.39443754264575176
154,-2.746874344786945,-0.5564350620699031,0.271502842812619,1.5787189866921916,-0.7613871625453869
155,1.7982783868592451,0.22798371041702784,-0.1600962434219634,1.6682447614657696,-0.9540036240308774
156,2.6663856766194542,0.6091221649947549,0.8822788306571444,1.5361464716581472,-0.31074007489582584
157,2.6663856766194542,0.6091221649947549,0.8822788306571444,1.5361464716581472,-0.31074007489582584
158,3.4043030914049868,-0.9942381187662406,-0.6549686267125479,1.4113359635570102,0.43910261905366144
159,3.4043030914049868,-0.9942381187662406,-0.6549686267125479,1.4113359635570102,0.43910261905366144
160,-2.618460719272453,0.04922243562928009,-0.9763359410899776,1.566688186597398,-0.2706599741951281
161,4.161529400206944,-0.7927973036015412,0.18583581085327325,1.179248502421127,1.3571050728340621
162,4.161529400206944,-0.7927973036015412,0.18583581085327325,1.179248502421127,1.3571050728340621
163,-3.8259737557120395,0.15491041969344535,-0.30543443047749314,1.2423945102243583,2.171960378426886
164,-0.39027685662976863,0.14189811645316194,-0.2209123937523142,1.291455886502155,1.3178240029332997
165,1.2088856985261838,-0.3661749015216933,-3.1166073591484467,1.5877243743193237,0.012935439442970348
166,-3.1367710736077994,-1.4287192843426764,-1.008526503331023,1.2823182210703314,1.1054613284172572
167,-1.637438711308893,2.104013704592674,-0.8082114154288486,1.603843034878668,-0.24475021276203823
168,-0.38666208975879485,2.243256678021014,-0.8463256563322077,1.5158938396921597,0.21159758582786123
169,-2.4812807590561374,1.7455276536405737,-0.6494505929164964,1.382176743459472,1.0474683682708983
170,-3.3660799605919167,0.6017136215064912,-2.643354361703453,1.6911776931155302,-0.06601694191317548
171,0.005284563883374999,0.9149193459166174,-0.2881595862693125,1.1700780732500269,1.4397885926204688
172,2.222913608164602,-2.1312201033968683,0.35970538843080085,1.4894411008605406,-0.6815072035919836
173,-4.640447321563177,-2.5586099821780284,-0.5818106933377143,1.7362854783437613,-2.0135551532105764
174,-4.163411538839678,-2.9959840445018298,-0.1487204564440719,1.5140205951801513,-0.4223835823345939
175,-2.716465143092067,-0.8950400937339458,-0.39774789261184984,1.626451685541677,-0.7255198814658389
176,-0.03652505681886475,1.5792543486429078,0.5655174437495685,1.5336635602001718,-0.8936240326210728
177,-2.1323822520019737,1.1538443480336467,-0.3336576129621209,1.5835322597498647,-0.6342560467824206
178,3.059990779291167,-0.09701943918118208,-0.722636816968029,1.451637808328441,0.14232961066681402
179,3.0022152061500758,0.7741403807943736,-1.1101319608257787,1.4817974806077865,-0.2817042530366044
180,1.848138086022222,2.214947415459164,1.3900838316352748,1.3054162061664702,1.2062101925276634
181,1.848138086022222,2.214947415459164,1.3900838316352748,1.3054162061664702,1.2062101925276634
182,2.5644223195562494,1.5017531673578823,-1.547323761862931,1.3766056151555093,0.5717184195394797
183,-1.8405682197158295,0.08304459089512356,-1.3012032855719382,1.3810162424418757,1.0554484445706325
184,3.835067174334214,-1.6502553404208393,0.23805207699769765,1.3807990202007583,0.017621004863793373
185,1.2499344120024414,0.18199750355163916,2.211012949682899,1.3877608866253592,0.6100304442641177
186,2.517720408324725,0.07924723120000851,-0.1567221576586141,1.6191712668026248,-1.1927045432154197
187,-2.874836776299645,0.010796761042352455,1.3800493201099344,1.4046759656722974,0.09390264641795923
188,-3.818736128932354,-1.2957572141933809,0.3136690474469192,1.4289175097747644,0.19956269327418802
189,3.7776156875823332,-0.5870191220496582,1.926140165545723,1.1606800999365123,1.1617616796102053
190,-3.9729777083415887,-1.8488788333058634,-1.3584385802759846,1.6177394223904324,-1.2984665305592096
191,-3.7928817690215366,-1.1005687300866132,1.723008491875795,1.227293832679236,1.6022081938493933
192,2.4204133506694094,-0.2504773106505433,-0.6778439198183894,1.5335070992666238,-0.5758508965453898
193,-1.6891823076928691,0.6502667219319007,-0.06683909570602808,1.5988682568859391,-0.5824689683013227
194,-2.1098470208268654,0.18363784907462652,0.281932800146776,1.246256876631729,0.9689297326455086
195,-1.3560907289362856,-0.4226607836203134,0.29242994335248335,1.3490208474139356,0.5154914230067402
196,-1.9932926406765414,-0.19005364402869776,0.3079775736279537,1.418465642034599,0.757720506966041
197,-0.595352701433196,0.2878905974003562,1.7405725030735475,1.2746835769941975,1.4134573558007737
198,-0.9220480495204915,-0.1121707820960391,-0.665285668335542,1.4954560893070756,-0.4585730581228729
199,-2.15552112119343,1.7122583014004846,1.1737226883343856,1.3344962352105019,0.893886126031865
200,-2.8054761098561545,1.1128663065181637,0.6396049295272073,1.234994138365041,1.3671119942939391
201,-0.45859478728477654,1.0265671121707585,0.38837783183402724,1.1769902238334278,1.6500363401969993
202,-2.5989605751424834,1.9520943146394627,0.17827178061035182,1.415787994074885,0.5579645233675676
203,0.9052399402677391,2.3566889898435783,-0.11993403722236289,1.4525930491266639,-0.050935057413574056
204,0.9052399402677391,2.3566889898435783,-0.11993403722236289,1.4525930491266639,-0.050935057413574056
205,1.1012365910574593,2.004572071706889,0.08991338852490276,1.4421845429245697,0.15152638895338386
206,2.5174189562148297,1.020016231525717,-2.074962379764309,1.5310896746739517,-0.4053084790001389
207,0.2685333221366919,2.537522855899819,0.3729617653324575,1.2076862326669238,1.2434507786295823
208,-3.484177621972134,-0.9516089072069321,-2.0101703240010402,1.2725240777597546,0.843208173264068
209,0.8642010925477993,-1.1730819594424924,1.3965699561165028,1.2200424901990459,1.4687351212104987
210,-0.34703943096422135,-3.1335023250549994,2.6581189449520863,1.237614540428862,1.490123601067529
211,-0.5725273226806364,-1.0853609207547736,0.3736842334518774,1.658244608494937,-1.8827908740103316
212,2.883278113911487,-0.4830600211975867,0.43900976178474754,1.42362369153562,-0.7048763929962188
213,2.2928263985351425,-1.460933037737965,0.5652317632885736,1.3247718700789686,0.015381723004464182
214,3.5670346138351494,-1.1497288545924857,1.5845587410040485,1.2122897741969443,0.6835230436931786
215,2.8995154001452708,-1.7724322993308428,-0.1563950294162283,1.3606168784753896,-0.19527541344443475
216,-0.8070847440269022,0.8917422231890355,2.3723406715777267,1.3894228789319096,0.31773888524417776
217,3.082800231853948,-2.104433290381626,0.369997169842856,1.309874141295864,-0.004549991400554218
218,-0.4946559787431855,0.02091690514249368,0.6283430830003831,1.4878919832864355,-0.43741878711135274
219,-4.656371892290375,-2.689587357527694,1.2362243778210145,1.0862647012763484,1.5144609000728375
220,0.20572146516415205,-0.8743947332119029,0.46959069810756565,1.381371031680952,-0.018530730669105655
221,-0.4637317335980443,0.009912546802888724,0.7651276798521094,1.3271942387856452,0.1098788503771101
222,-2.063276737846087,-1.4471552172110904,0.5804867351185303,1.565637338471245,-0.5452536590236353
223,-2.063276737846087,-1.4471552172110904,0.5804867351185303,1.565637338471245,-0.5452536590236353
224,1.4076291050930114,0.649193367454028,-0.14293297654994905,1.4277714938854742,0.046814020432781434
225,-2.736480008670576,-1.202377936631079,-0.348468751129911,1.4081115550842243,0.2639272357768709
226,-0.7035668142707724,3.1583291306142236,0.31762372996500915,1.4937026499817374,-0.44368179901630406
227,-2.8537265797254827,-0.8654428046608674,0.5055144791742421,1.0512752490554818,2.400939752575325
228,1.788942899889714,1.816412677140564,0.28141098240172324,1.2465434049290822,0.7648974996106989
229,0.8312946373895226,2.675215448403791,1.0561774327053952,1.236277097330836,0.9857381880835194
230,-0.7300585372584206,1.1976046131554743,-0.4277159490734682,1.4543891691914204,0.9054747886617848
231,-2.4606662538531197,1.204641711503177,-0.22747254030911565,1.193403776724535,1.2144530149568962
232,0.005103122069714309,1.6696830186546656,-0.3942013021210758,1.1750055407781865,1.850298898807474
233,4.35790197297578,-1.3751630691553738,1.8695546499359528,1.2404515030661452,0.310626411243421
234,2.524392859650436,-0.5843823953216442,-0.08353528396456217,1.4750123701966098,-1.068728198688366
235,2.227074622372267,0.031410291564422634,1.1556020270580598,1.4037450834478782,-0.887938990100167
236,1.0049697258927395,0.6283247769895303,1.1575019878416757,1.4645457736641516,-0.796323168880449
237,2.050002509611176,-0.852676336010057,0.5693041727929721,1.4144017828206263,-0.49122361933395575
238,-2.5578379960504534,-0.9775533425873978,0.037209915702110706,1.4985889172168332,-0.25639640575560607
239,2.895893977178006,-0.4240744016948315,-1.3784700318699048,1.5486439626842583,-1.3182793322234516
240,-3.6219179891501057,-2.2681040202932006,0.4632166135665595,1.2563954807966742,0.8167284346261955
241,2.648086659063535,-0.9356192981579505,-0.8845388804410684,1.3772307995744304,-0.3467598544921209
242,3.585046210907273,-0.3875325318748075,-0.48235601829627045,1.4314187958166467,-0.4520283223496192
243,-1.0543874404263955,1.2299187467484873,1.0382998542662887,1.246437845274862,0.5660162870962524
244,4.1138896371821625,-0.2731173289981613,0.35384888403862563,1.3318422181291143,-0.14664696507263023
245,4.1138896371821625,-0.2731173289981613,0.35384888403862563,1.3318422181291143,-0.14664696507263023
246,1.383310715986954,-0.2960307926948783,1.6151769091360944,1.1014514844655838,1.7419629589217087
247,-0.4071711556050451,1.6742472328919296,0.7877409468608225,1.354625363566524,0.26771376637020383
248,-2.7000605706176493,1.2049536936880278,-0.2175406393035478,1.5906455354116473,-0.9199806008727577
249,-2.7000605706176493,1.2049536936880278,-0.2175406393035478,1.5906455354116473,-0.9199806008727577
250,3.28223819329163,-0.9958044881899627,-0.9283347019653048,1.3936287850286087,-0.2694076539567889
251,-0.3545907099596545,2.5441652786110738,1.090598801394399,1.2652966114579656,0.34411235735087675
252,0.832355520594111,2.0923433039466324,0.9759785999623259,1.3723844498526816,-0.29730245897690244
253,-2.8462507023508317,0.03557911601667697,0.16250512152503024,1.135047894612586,1.9754800641079795
254,2.5992669350401845,-0.4027491777751772,-0.8929753076930143,1.1380403718882748,1.1485395814585966
255,2.5992669350401845,-0.4027491777751772,-0.8929753076930143,1.1380403718882748,1.1485395814585966
256,-2.894670308568458,-0.053984810272717794,-1.0025282729705967,1.3097842209114308,0.9774394694850773
257,-3.129001764765114,-0.24409109189020242,-2.128997054281809,1.3893897742347372,0.2426562238852321
258,-3.129001764765114,-0.24409109189020242,-2.128997054281809,1.3893897742347372,0.2426562238852321
259,-3.0342236900463506,-1.7624801001192678,-0.791957234238329,1.6725353298424874,-1.7669154578167985
260,-1.6775713294730923,-0.111783856931744,0.7508428616129148,1.4216886358893404,-0.7123463713640166
261,1.1195425397785193,-1.6420418304541524,-1.340841371342882,1.4458810803696063,-0.5039714437211232
262,3.8331881652913653,-1.5942297567196964,-0.0032512435041229673,1.3655536440556753,-0.34432591611426666
263,0.7545609362294406,2.706671796222048,2.8599795639936727,1.3844242760233934,-0.37159941364899013
264,-0.2899229775390832,1.232944573406757,0.34902640519900635,1.4282710488016894,-0.39324580120384645
265,2.2296780484838203,-0.2910898469956959,-0.3123450302928427,1.229488983999218,0.21543128044892929
266,3.607402089890534,-0.7872561605340918,1.4781036316904868,0.9634384498342916,1.7375680613084
267,2.068591162959609,0.5789207982298891,1.1337740146727815,1.0298425875946327,1.249104010226206
268,2.068591162959609,0.5789207982298891,1.1337740146727815,1.0298425875946327,1.249104010226206
269,-0.23895705871232867,2.679923649343151,0.5063772473901719,1.5779815772900303,-1.415700048984533
270,1.1817572434476902,0.34653456272075295,-0.4244585942279774,1.3149471713964598,0.08364664670891844
271,3.085151326351358,-1.5223409634904277,-1.3747856327134926,1.3504466286359913,0.19807589768504133
272,-0.5916891640860434,2.7584836554720837,1.312779685257342,1.3771978437436618,0.4323143982514232
273,1.392017420283871,1.4909354652186517,-0.2567482842426527,1.4510527539549054,-0.6784726741295926
274,-1.838839032764284,0.9872127604723642,-0.3850369745669618,1.293442277411653,0.1904112333290538
275,-1.308976818843168,0.9909617627212706,0.2701950116991557,1.4116563457658389,0.1084947417944989
276,0.3719708339515806,0.9536591152932166,0.44576094852792275,1.1329341564243764,0.9952435256184355
277,-1.330619484850856,-0.04838602910210788,-1.2805632040994899,1.233860985389583,1.2106447694567157
278,1.0986410962452964,1.2652056004621195,0.33452243958494937,1.1985100547484993,1.0088906313289836
279,1.9251186700577914,0.07713477835152115,-1.3416228871515545,1.2179623604179677,0.42858193835466685
280,1.9251186700577914,0.07713477835152115,-1.3416228871515545,1.2179623604179677,0.42858193835466685
281,1.0752558787361952,2.33798718607545,1.103389613886079,1.14420806775644,1.2900433138035539
282,-0.17493002509851902,1.57376475016528,-0.8491699876418883,1.2504422738964283,0.44023860757073763
283,-3.1188438413898383,1.1632020715332116,-0.2979311224620533,1.1321302500645876,1.3076047267451252
284,1.6812665645215616,2.363409004404349,-0.7497429589802995,1.1533734331362717,0.8997668822775624
285,-3.2966120343830005,-1.9838913520847417,1.9082269220439834,1.1332632343875297,0.057460343989264584
286,2.1412653905818217,-0.23010410082661906,-0.36522162764703436,1.602396714274525,-1.9953130715909897
287,2.1412653905818217,-0.23010410082661906,-0.36522162764703436,1.602396714274525,-1.9953130715909897
288,-1.3181951874924223,-0.8394344680516445,1.6292728416795559,1.423533973862041,-0.9479781893971528
289,-4.86025548797075,-1.911061989416222,1.2710055260165396,1.2346869142939911,0.29120675603992496
290,-1.8853031757720673,0.6033849274817003,1.1402343108821071,1.4584329482901994,-0.6364686762057109
